Car_ID,Class,Price,Capacity
BH 3575 RX,SUV,450,7
BH 5084 CS,SUV,752,7
BH 2390 ZY,Mini,381,4
BH 9828 LU,Mini,205,4
BH 6607 JL,Sedan,470,5
BH 3507 AY,Micro,263,2
BH 9915 YB,SUV,445,7
BH 9939 VZ,SUV,444,7
BH 9468 BQ,Micro,217,2
BH 9390 YP,Lux,971,5
BH 2938 TI,Lux,1533,5
BH 9802 LK,Lux,940,5
BH 0818 CH,Micro,237,2
BH 4318 FI,Sedan,482,5
BH 4821 VE,Mini,232,4
BH 9362 ND,Sedan,417,5
BH 1414 GE,Lux,939,5
BH 8938 AX,Lux,1488,5
BH 8012 DS,SUV,688,7
BH 2875 FJ,Lux,1151,5
BH 2918 HH,Lux,1100,5
BH 8149 WZ,Micro,219,2
BH 0211 LS,Lux,1521,5
BH 4184 FI,SUV,763,7
BH 3328 JA,Lux,1321,5
BH 6943 SE,SUV,635,7
BH 1608 SU,Mini,368,4
BH 2979 RN,SUV,661,7
BH 4549 HR,SUV,604,7
BH 5740 MN,Micro,296,2
BH 8266 ET,Sedan,331,5
BH 7304 WQ,Mini,346,4
BH 4625 AO,Mini,234,4
BH 3015 PZ,Sedan,408,5
BH 8658 IR,Micro,204,2
BH 9840 SR,Sedan,438,5
BH 8511 OW,Sedan,357,5
BH 4725 OS,Mini,317,4
BH 1105 AV,Mini,279,4
BH 3625 WD,Sedan,418,5
BH 3661 VB,Micro,209,2
BH 9081 UQ,Mini,281,4
BH 2920 NE,Sedan,437,5
BH 8082 BN,Sedan,470,5
BH 3778 DW,Mini,377,4
BH 7498 TU,Mini,373,4
BH 5341 OP,SUV,500,7
BH 8400 CW,Lux,1278,5
BH 5948 VH,Mini,321,4
BH 3058 YD,Micro,291,2
BH 4886 CK,Mini,325,4
BH 3094 GJ,Lux,943,5
BH 4980 WC,Mini,236,4
BH 7519 ZC,Micro,152,2
BH 5800 FP,Sedan,387,5
BH 5420 UN,SUV,532,7
BH 4540 ZU,Micro,295,2
BH 3779 OI,Mini,279,4
BH 6508 DB,Lux,1562,5
BH 3980 CT,Micro,248,2
BH 3781 QK,Lux,1559,5
BH 5584 RS,Sedan,366,5
BH 6563 RA,Sedan,494,5
BH 4241 PA,SUV,617,7
BH 5178 GT,Mini,379,4
BH 8025 CQ,Mini,288,4
BH 4438 SB,SUV,405,7
BH 3123 GH,Lux,1197,5
BH 1589 BX,Micro,295,2
BH 3825 FG,SUV,408,7
BH 6247 KM,Micro,262,2
BH 2591 EE,Micro,233,2
BH 1366 EM,Lux,1505,5
BH 4863 ZR,Mini,384,4
BH 7499 JV,Sedan,474,5
BH 8269 SI,Micro,265,2
BH 3063 TA,Lux,1377,5
BH 9244 FD,Sedan,472,5
BH 9955 IN,Micro,250,2
BH 2448 TW,Lux,1153,5
BH 8008 CL,Lux,987,5
BH 2050 KL,Mini,318,4
BH 9610 NH,Micro,162,2
BH 4547 WG,Sedan,303,5
BH 3125 YI,SUV,426,7
BH 1407 PH,Sedan,388,5
BH 2325 PF,Sedan,349,5
BH 4337 MC,Sedan,406,5
BH 7027 FT,Micro,299,2
BH 8475 VW,Micro,189,2
BH 7646 GL,SUV,456,7
BH 9901 PA,Lux,1572,5
BH 5997 ZY,Mini,276,4
BH 2801 IB,Lux,1485,5
BH 1417 TM,Sedan,428,5
BH 0324 ET,Lux,1166,5
BH 1750 CO,Sedan,406,5
BH 2180 PB,Sedan,384,5
BH 6578 BG,Lux,1214,5
BH 3182 WW,Sedan,371,5
BH 5088 DE,Micro,282,2
BH 9814 HU,Micro,299,2
BH 3236 SJ,Sedan,465,5
BH 9277 OX,Mini,222,4
BH 9344 GG,SUV,630,7
BH 3467 LY,Sedan,379,5
BH 3503 GV,Micro,245,2
BH 1238 AZ,Lux,1015,5
BH 2616 DZ,Micro,278,2
BH 6606 BS,SUV,400,7
BH 9363 ND,Lux,1518,5
BH 1629 NV,Lux,994,5
BH 8889 VN,Mini,297,4
BH 5747 JJ,SUV,524,7
BH 0773 EJ,SUV,488,7
BH 3886 DT,Micro,179,2
BH 3724 QA,Micro,278,2
BH 9402 WK,Micro,293,2
BH 2230 RO,Mini,216,4
BH 5231 SU,SUV,650,7
BH 3909 MS,SUV,755,7
BH 3453 WE,Micro,250,2
BH 6067 LE,Sedan,403,5
BH 2245 SB,Mini,390,4
BH 8018 PZ,Mini,272,4
BH 9750 DW,Mini,348,4
BH 0387 VD,Sedan,392,5
BH 9053 KJ,Micro,186,2
BH 8887 PO,Mini,217,4
BH 5472 NT,Mini,222,4
BH 7514 NM,SUV,544,7
BH 0461 CM,Lux,807,5
BH 6626 OJ,Lux,935,5
BH 7997 ZJ,Mini,260,4
BH 4854 SE,Mini,369,4
BH 1395 EE,Lux,1171,5
BH 0785 WN,SUV,615,7
BH 4180 WK,Mini,303,4
BH 0530 HF,Sedan,348,5
BH 4258 NU,Micro,181,2
BH 4106 NS,Sedan,476,5
BH 6225 WO,Mini,374,4
BH 2923 PC,Sedan,354,5
BH 4696 UI,Mini,221,4
BH 0528 ZP,Sedan,313,5
BH 9828 QH,Mini,319,4
BH 2683 GK,SUV,686,7
BH 9896 TN,Mini,379,4
BH 1701 RF,Lux,1162,5
BH 7025 OW,Lux,1366,5
BH 7139 MP,Mini,312,4
BH 2033 HR,Sedan,435,5
BH 2946 IE,SUV,693,7
BH 6387 FI,Lux,1491,5
BH 3310 OO,Micro,271,2
BH 3166 QM,Micro,234,2
BH 3257 LR,Micro,209,2
BH 0785 RT,Micro,173,2
BH 3683 UB,SUV,612,7
BH 5804 GI,SUV,753,7
BH 4566 AO,Lux,1109,5
BH 4523 EQ,Sedan,415,5
BH 3378 UO,Sedan,416,5
BH 3897 LN,SUV,536,7
BH 2839 PX,Sedan,465,5
BH 4231 GF,SUV,683,7
BH 3582 YS,Mini,301,4
BH 9236 FT,Lux,820,5
BH 7321 AG,SUV,554,7
BH 4903 MO,Micro,221,2
BH 8941 HY,SUV,767,7
BH 2013 UY,Mini,221,4
BH 8037 SP,Micro,253,2
BH 3750 TW,Sedan,363,5
BH 8302 WY,Micro,213,2
BH 9336 SF,Micro,186,2
BH 4293 ER,Lux,1556,5
BH 0165 VU,SUV,687,7
BH 8539 LD,Sedan,300,5
BH 5042 JA,Micro,209,2
BH 2185 KR,Micro,170,2
BH 2252 KM,Mini,318,4
BH 3584 DS,Sedan,432,5
BH 2283 JM,Sedan,392,5
BH 9124 SA,Sedan,485,5
BH 1161 UO,Lux,1583,5
BH 1424 QW,Micro,230,2
BH 6200 EU,Mini,354,4
BH 4092 OU,Lux,1324,5
BH 0812 AB,Micro,255,2
BH 5400 LJ,Mini,329,4
BH 7738 RL,Sedan,480,5
BH 0781 FU,Micro,274,2
BH 7036 ZJ,Mini,218,4
BH 1140 QO,Sedan,425,5
BH 0575 JU,Micro,260,2
BH 1785 DF,SUV,677,7
BH 6114 JD,Sedan,345,5
BH 2776 HS,Lux,1195,5
BH 5801 NS,Mini,328,4
BH 8058 KQ,Sedan,306,5
BH 1071 LN,Sedan,307,5
BH 6989 PP,Sedan,346,5
BH 9624 ZG,Mini,383,4
BH 5940 GP,Micro,288,2
BH 2852 BA,Sedan,348,5
BH 0051 VQ,Sedan,464,5
BH 6488 NE,Mini,356,4
BH 7932 PD,Micro,236,2
BH 5432 ZB,Mini,316,4
BH 6303 CQ,Mini,393,4
BH 5466 FD,Lux,978,5
BH 0038 GR,Mini,239,4
BH 0485 PA,Micro,215,2
BH 6622 KK,Micro,188,2
BH 0999 CJ,Micro,190,2
BH 4048 CC,Lux,806,5
BH 3394 RW,Mini,290,4
BH 3618 VI,Lux,1035,5
BH 7183 SI,Lux,1161,5
BH 8636 PK,Mini,202,4
BH 0290 BD,SUV,512,7
BH 1789 AU,SUV,653,7
BH 8484 JN,SUV,499,7
BH 7997 YS,SUV,556,7
BH 6368 HQ,Lux,1552,5
BH 5658 EQ,Mini,333,4
BH 2364 IW,Lux,1489,5
BH 3568 TJ,Sedan,433,5
BH 7912 YF,SUV,592,7
BH 9574 RZ,Mini,253,4
BH 0811 YL,SUV,633,7
BH 0960 EZ,Mini,318,4
BH 9420 MY,SUV,552,7
BH 9566 PX,Sedan,301,5
BH 0096 ZL,Lux,1044,5
BH 9175 IA,SUV,735,7
BH 6448 DW,Sedan,354,5
BH 2940 KA,Lux,1098,5
BH 4561 XB,Sedan,405,5
BH 1258 ID,SUV,710,7
BH 4468 DB,Sedan,354,5
BH 4884 AZ,Lux,1181,5
BH 9675 BK,Sedan,391,5
BH 5753 JZ,Lux,1596,5
BH 8681 DJ,Micro,239,2
BH 1758 JS,Lux,1470,5
BH 9553 TG,SUV,609,7
BH 2445 VH,Sedan,309,5
BH 4374 AH,Sedan,307,5
BH 7806 WH,Lux,828,5
BH 7504 FT,Micro,263,2
BH 6932 WA,SUV,561,7
BH 6006 EO,Mini,267,4
BH 5251 NK,Micro,235,2
BH 9966 OG,Lux,1437,5
BH 5574 OC,Micro,290,2
BH 4082 WD,Lux,1253,5
BH 2085 HG,SUV,405,7
BH 9578 CO,SUV,745,7
BH 4564 ZC,Lux,1104,5
BH 5888 BQ,Sedan,348,5
BH 4718 XN,SUV,646,7
BH 5733 IS,Lux,838,5
BH 7696 UT,Lux,1104,5
BH 5832 VH,Micro,228,2
BH 7077 PT,Micro,270,2
BH 3976 AO,Micro,153,2
BH 0779 RN,Micro,263,2
BH 9678 YK,SUV,791,7
BH 1942 VA,SUV,611,7
BH 4716 CQ,SUV,738,7
BH 9859 EZ,SUV,584,7
BH 0961 KX,Micro,282,2
BH 3394 XS,SUV,732,7
BH 8199 IP,Micro,243,2
BH 8637 QJ,Sedan,409,5
BH 2832 XU,Mini,318,4
BH 5332 GJ,Mini,276,4
BH 3462 UE,Sedan,470,5
BH 4970 VG,Lux,1387,5
BH 8033 ZZ,SUV,592,7
BH 4404 BW,Mini,248,4
BH 9060 VR,Mini,241,4
BH 0374 WS,Lux,1476,5
BH 7634 PB,Micro,159,2
BH 5064 TO,SUV,602,7
BH 4500 GC,Sedan,463,5
BH 7759 CC,SUV,533,7
BH 9174 CP,Micro,195,2
BH 9697 IA,Sedan,311,5
BH 2655 UX,Lux,1587,5
BH 5027 XF,Mini,398,4
BH 1567 OT,Sedan,483,5
BH 3177 YY,Sedan,422,5
BH 1060 BI,Micro,211,2
BH 1498 YZ,Lux,1055,5
BH 5173 JW,Mini,262,4
BH 0114 CX,Micro,251,2
BH 6687 BS,Lux,1587,5
BH 7464 QC,Sedan,386,5
BH 8226 OY,Sedan,486,5
BH 0452 VT,Sedan,498,5
BH 6987 OC,Micro,298,2
BH 0451 EF,Lux,1048,5
BH 0098 HR,Mini,368,4
BH 1624 YV,Sedan,465,5
BH 8723 KH,Mini,252,4
BH 8471 TW,Micro,208,2
BH 0604 WX,SUV,726,7
BH 4389 DU,Sedan,442,5
BH 0108 MT,Micro,244,2
BH 0483 RB,Mini,287,4
BH 7803 JP,Lux,1258,5
BH 2130 IG,Lux,1562,5
BH 0250 YU,Mini,328,4
BH 0146 JZ,Micro,300,2
BH 4685 FV,Micro,227,2
BH 3069 UE,Lux,1435,5
BH 2320 AT,Mini,265,4
BH 7430 PA,Lux,1224,5
BH 2455 LA,SUV,724,7
BH 3189 LJ,Sedan,484,5
BH 5407 XW,Mini,331,4
BH 5038 BQ,Lux,1368,5
BH 0197 EW,Micro,179,2
BH 4257 KF,Micro,257,2
BH 5394 SN,Sedan,369,5
BH 9024 ZG,Mini,276,4
BH 8037 HT,Lux,842,5
BH 8106 LB,Sedan,405,5
BH 6244 PN,Micro,188,2
BH 3851 XY,Sedan,407,5
BH 2410 LB,Micro,235,2
BH 0030 ZU,SUV,433,7
BH 3019 PT,Lux,1525,5
BH 9292 CA,Sedan,305,5
BH 8055 HM,Sedan,377,5
BH 5147 GG,Mini,357,4
BH 1939 FQ,SUV,703,7
BH 1929 DG,Micro,283,2
BH 6586 EW,Micro,176,2
BH 0620 BU,Mini,399,4
BH 1757 HH,SUV,445,7
BH 1198 CW,Sedan,440,5
BH 2897 OH,Sedan,396,5
BH 3259 WO,Mini,321,4
BH 2158 QP,SUV,441,7
BH 1242 PS,Lux,801,5
BH 6683 QI,Lux,829,5
BH 0767 ZF,Lux,1413,5
BH 9651 IB,SUV,474,7
BH 4737 PV,Micro,185,2
BH 1171 TB,Sedan,450,5
BH 3759 RF,Mini,377,4
BH 9603 AJ,Sedan,373,5
BH 6780 RW,Lux,1090,5
BH 0321 OQ,Sedan,441,5
BH 9135 JY,Micro,298,2
BH 3562 JS,Micro,155,2
BH 8556 PU,Micro,169,2
BH 4066 MH,Sedan,446,5
BH 9252 SJ,Sedan,365,5
BH 2146 IN,Sedan,477,5
BH 4515 TH,Micro,247,2
BH 1769 AE,Sedan,382,5
BH 3366 JU,Mini,204,4
BH 7308 JL,Sedan,440,5
BH 0812 EC,SUV,576,7
BH 0867 IS,Mini,265,4
BH 1441 SM,Sedan,393,5
BH 4600 QU,Mini,237,4
BH 4785 VC,SUV,491,7
BH 3186 DN,Lux,1447,5
BH 1445 JG,Sedan,386,5
BH 9691 AL,Micro,154,2
BH 3486 LD,Sedan,451,5
BH 9992 TQ,Lux,1078,5
BH 0931 CE,Micro,282,2
BH 0650 EE,Lux,1371,5
BH 4483 AU,Micro,173,2
BH 9639 YH,Sedan,361,5
BH 4040 LY,SUV,437,7
BH 8968 PZ,Lux,1094,5
BH 5291 RE,Lux,1098,5
BH 3074 UR,Sedan,421,5
BH 0877 ZB,Lux,1398,5
BH 0801 XQ,Mini,345,4
BH 2956 DU,SUV,415,7
BH 0409 FI,Lux,1491,5
BH 0375 EX,Micro,287,2
BH 3041 TM,Mini,342,4
BH 5713 MJ,Sedan,478,5
BH 7234 CL,Sedan,313,5
BH 7189 BH,Sedan,318,5
BH 4013 RT,Lux,980,5
BH 7972 KZ,Sedan,449,5
BH 3833 ZD,SUV,479,7
BH 6209 IV,Micro,229,2
BH 0881 UC,Mini,379,4
BH 4125 FJ,Mini,298,4
BH 9315 DE,Micro,198,2
BH 4263 IH,Lux,1568,5
BH 5435 VH,Mini,285,4
BH 7210 UO,Micro,198,2
BH 7288 AE,Mini,209,4
BH 1750 VO,SUV,642,7
BH 4538 AQ,Mini,377,4
BH 9970 OF,SUV,685,7
BH 1794 HV,Mini,255,4
BH 0625 HW,Mini,222,4
BH 6866 CS,Micro,248,2
BH 3096 KJ,Mini,324,4
BH 0323 QX,Micro,285,2
BH 8365 GI,SUV,681,7
BH 5898 NO,Micro,243,2
BH 0414 QG,Mini,297,4
BH 9444 HU,Mini,250,4
BH 1797 ZW,Micro,287,2
BH 9904 HE,Micro,299,2
BH 8110 FP,Lux,1550,5
BH 0434 HA,SUV,532,7
BH 3371 JS,Sedan,353,5
BH 1245 AW,SUV,558,7
BH 0627 LK,Mini,361,4
BH 0825 SL,Lux,1272,5
BH 9477 NM,Micro,259,2
BH 4101 CE,Sedan,455,5
BH 2284 FL,Micro,197,2
BH 8988 AT,Lux,922,5
BH 1419 BY,Mini,321,4
BH 2164 FO,Lux,1497,5
BH 4682 LM,Mini,247,4
BH 9667 QG,Mini,364,4
BH 5636 JV,Lux,1139,5
BH 6186 TR,Micro,258,2
BH 7869 NS,Micro,254,2
BH 3863 FG,Micro,230,2
BH 1308 TB,Lux,973,5
BH 2673 CX,Micro,256,2
BH 8512 LG,Lux,1503,5
BH 5137 EU,Mini,343,4
BH 9054 NO,Lux,843,5
BH 0747 BZ,Lux,1200,5
BH 0479 ZS,SUV,594,7
BH 0371 WT,Sedan,490,5
BH 4644 UH,Mini,340,4
BH 9895 QK,SUV,497,7
BH 7554 PU,Mini,355,4
BH 9806 PK,Lux,1024,5
BH 2924 HH,Sedan,474,5
BH 9730 UG,SUV,648,7
BH 9144 RH,Micro,156,2
BH 0274 FJ,Mini,389,4
BH 4860 QV,SUV,582,7
BH 3999 IZ,Micro,197,2
BH 2598 FD,Lux,1209,5
BH 7876 RD,Mini,321,4
BH 3069 ZD,Sedan,468,5
BH 9025 YP,Mini,227,4
BH 9784 WR,Mini,357,4
BH 8066 JZ,Mini,259,4
BH 7283 TZ,Lux,965,5
BH 4532 FB,Sedan,318,5
BH 2561 TK,Sedan,363,5
BH 2995 NF,Micro,177,2
BH 1637 SX,Lux,1002,5
BH 7244 GZ,Lux,1104,5
BH 5553 OE,SUV,565,7
BH 8675 WD,Lux,928,5
BH 4141 UO,Mini,335,4
BH 4216 NX,Micro,209,2
BH 0074 YG,Sedan,437,5
BH 6387 JE,Sedan,312,5
BH 4985 NT,Micro,251,2
BH 6238 BF,Lux,1424,5
BH 2919 GN,Sedan,334,5
BH 9147 UM,Lux,1125,5
BH 5696 DE,Micro,162,2
BH 1906 VJ,Micro,236,2
BH 7202 OA,SUV,581,7
BH 0167 XS,Micro,241,2
BH 2660 HV,Micro,198,2
BH 9218 AT,Lux,859,5
BH 2271 XT,Lux,1308,5
BH 6933 SG,Micro,239,2
BH 1355 CL,SUV,543,7
BH 7844 BX,Mini,394,4
BH 8511 HP,Sedan,343,5
BH 2551 BV,Mini,314,4
BH 0622 TB,Sedan,316,5
BH 3946 XO,Mini,204,4
BH 0255 BG,Lux,851,5
BH 2945 WZ,Lux,1164,5
BH 6112 IK,Micro,174,2
BH 7780 QD,SUV,533,7
BH 9562 WU,Mini,223,4
BH 1507 AC,SUV,614,7
BH 6047 HD,Lux,1133,5
BH 9430 JD,Mini,342,4
BH 4319 KN,Sedan,390,5
BH 7681 EF,SUV,618,7
BH 4867 OZ,Sedan,459,5
BH 0026 HB,SUV,694,7
BH 5749 YI,SUV,454,7
BH 4481 JD,Mini,342,4
BH 8037 KJ,Lux,1580,5
BH 7896 KF,SUV,436,7
BH 0794 IQ,SUV,779,7
BH 6185 OY,Sedan,405,5
BH 6976 YL,Sedan,301,5
BH 9449 BK,Lux,1407,5
BH 7757 IL,Micro,185,2
BH 4869 GR,Sedan,490,5
BH 3101 YT,SUV,766,7
BH 1992 MH,SUV,647,7
BH 9815 GW,Sedan,391,5
BH 8113 JZ,Sedan,377,5
BH 6819 WA,Lux,952,5
BH 3548 VM,Lux,1355,5
BH 2291 XH,Mini,373,4
BH 8278 ZY,Mini,317,4
BH 7604 LV,Sedan,479,5
BH 1144 UF,Sedan,425,5
BH 2619 NZ,Lux,1304,5
BH 4457 JP,Lux,1087,5
BH 0009 WH,Micro,153,2
BH 6573 RR,SUV,483,7
BH 9031 CB,Sedan,468,5
BH 5985 TC,SUV,562,7
BH 2505 UY,SUV,593,7
BH 5717 BE,Sedan,411,5
BH 8460 ES,Micro,206,2
BH 2018 JZ,Sedan,436,5
BH 7756 CE,SUV,731,7
BH 3397 UV,Micro,281,2
BH 5426 ND,Lux,1491,5
BH 5531 PK,Mini,314,4
BH 5199 CA,Lux,1200,5
BH 4148 NA,Lux,929,5
BH 1221 YM,Micro,167,2
BH 7368 ZX,SUV,689,7
BH 8071 LJ,Sedan,386,5
BH 9693 KA,SUV,436,7
BH 9063 EB,Mini,241,4
BH 9054 TH,Lux,1431,5
BH 6447 QH,SUV,722,7
BH 1699 FN,SUV,750,7
BH 1528 LI,Mini,238,4
BH 8075 EA,SUV,429,7
BH 1858 GQ,Mini,357,4
BH 1627 TJ,Sedan,416,5
BH 5567 NM,Sedan,476,5
BH 6660 GH,Mini,247,4
BH 6018 NC,Lux,1058,5
BH 7937 BN,Sedan,417,5
BH 7337 KQ,Mini,256,4
BH 6528 KA,Mini,339,4
BH 6720 PR,Micro,223,2
BH 7271 GQ,Micro,202,2
BH 9780 ZR,SUV,606,7
BH 9098 OE,Mini,294,4
BH 1303 TG,Sedan,419,5
BH 1300 CN,SUV,489,7
BH 9504 XQ,SUV,790,7
BH 1129 UF,Lux,1310,5
BH 8227 IH,Sedan,329,5
BH 8361 RO,Micro,166,2
BH 9913 MR,SUV,599,7
BH 5705 QK,SUV,752,7
BH 5690 ZY,Mini,269,4
BH 4251 TE,Lux,802,5
BH 5302 NG,Sedan,410,5
BH 5813 EX,Lux,1380,5
BH 7829 HO,Sedan,445,5
BH 9018 HD,SUV,578,7
BH 7832 PH,Sedan,355,5
BH 9464 VV,Mini,235,4
BH 0711 WP,SUV,678,7
BH 7536 VS,Micro,177,2
BH 3564 YP,Lux,957,5
BH 6977 FQ,Micro,224,2
BH 3619 JG,SUV,561,7
BH 6418 VC,Mini,311,4
BH 5083 LV,SUV,561,7
BH 9440 KK,Sedan,444,5
BH 7345 JW,Mini,389,4
BH 0579 FZ,Micro,198,2
BH 9035 OI,Lux,1281,5
BH 2451 GS,Micro,256,2
BH 8835 CG,Mini,400,4
BH 7472 UA,Lux,1373,5
BH 7694 RY,Mini,325,4
BH 0848 FZ,Mini,400,4
BH 6804 ZX,SUV,679,7
BH 4140 ZX,Lux,822,5
BH 3865 IW,SUV,402,7
BH 2481 CI,Lux,1182,5
BH 6449 YT,Sedan,321,5
BH 8356 FJ,Sedan,382,5
BH 4930 LS,Mini,201,4
BH 3376 MJ,Sedan,332,5
BH 3965 DX,Micro,233,2
BH 3104 EC,Lux,973,5
BH 6265 GR,Micro,272,2
BH 7471 PO,Sedan,343,5
BH 4036 VI,Mini,352,4
BH 3197 SQ,Mini,260,4
BH 8061 EV,Sedan,310,5
BH 4503 IS,Sedan,442,5
BH 6568 LF,Micro,212,2
BH 4467 NB,Sedan,380,5
BH 1057 EE,SUV,422,7
BH 5884 NI,Mini,392,4
BH 0996 HO,Lux,1145,5
BH 9157 CN,Mini,367,4
BH 4889 QJ,Micro,239,2
BH 7923 AU,SUV,488,7
BH 6966 BH,SUV,706,7
BH 9829 YE,Micro,244,2
BH 1941 JZ,Lux,949,5
BH 4467 GV,Sedan,474,5
BH 3130 OO,Mini,220,4
BH 1910 NM,Micro,205,2
BH 2875 JB,Mini,314,4
BH 5184 XD,Mini,326,4
BH 8952 GN,Mini,203,4
BH 2972 IA,Lux,989,5
BH 2928 PL,Micro,228,2
BH 7961 QO,SUV,455,7
BH 2308 BG,Sedan,333,5
BH 5229 XS,Lux,935,5
BH 1790 DP,SUV,779,7
BH 8414 LA,Mini,284,4
BH 4857 WF,Lux,1243,5
BH 0424 RH,Sedan,496,5
BH 7523 WW,Lux,1357,5
BH 0874 QZ,Mini,281,4
BH 8168 EJ,Sedan,399,5
BH 7369 ET,Lux,1280,5
BH 2256 WJ,Mini,297,4
BH 6508 FF,SUV,476,7
BH 8174 YH,Mini,348,4
BH 1489 YM,Sedan,446,5
BH 0249 WI,SUV,469,7
BH 6534 SX,SUV,674,7
BH 9671 YW,Micro,175,2
BH 8244 VY,Micro,291,2
BH 6179 UJ,SUV,604,7
BH 4431 KW,SUV,793,7
BH 6633 LS,Lux,1323,5
BH 8450 KN,SUV,512,7
BH 8910 NJ,Lux,1540,5
BH 2083 KE,Sedan,406,5
BH 3735 FE,Sedan,363,5
BH 4752 AN,Micro,207,2
BH 3446 NU,SUV,698,7
BH 3234 XT,Micro,262,2
BH 3651 EK,Micro,170,2
BH 2446 CB,SUV,541,7
BH 7308 HY,Sedan,463,5
BH 2018 WQ,Mini,370,4
BH 4849 CL,Micro,274,2
BH 6082 KB,SUV,547,7
BH 9338 NL,Mini,267,4
BH 1453 TH,Micro,245,2
BH 5820 TA,Mini,247,4
BH 2978 BJ,SUV,625,7
BH 6573 VP,Micro,153,2
BH 7256 WQ,Sedan,409,5
BH 5816 NC,SUV,509,7
BH 1012 NY,Mini,217,4
BH 0275 RG,SUV,693,7
BH 8093 CW,SUV,755,7
BH 1739 OM,Micro,240,2
BH 4432 FD,Sedan,444,5
BH 2449 RL,SUV,520,7
BH 7133 GZ,Lux,1048,5
BH 8531 HG,Mini,286,4
BH 8858 AL,Sedan,375,5
BH 4596 XH,Micro,257,2
BH 0609 HN,SUV,439,7
BH 3152 KE,Mini,330,4
BH 9866 QP,Lux,1291,5
BH 6735 AF,Mini,343,4
BH 4424 EU,Mini,379,4
BH 6148 QJ,Sedan,465,5
BH 4090 TV,Mini,314,4
BH 0324 RI,SUV,679,7
BH 9124 WZ,Mini,220,4
BH 5744 XN,Sedan,495,5
BH 9071 FD,SUV,791,7
BH 3153 VH,Sedan,402,5
BH 6840 DK,Lux,1289,5
BH 1862 HW,Lux,866,5
BH 2040 ZX,Mini,395,4
BH 7735 YW,Sedan,456,5
BH 9666 WV,Lux,1460,5
BH 0874 TQ,Micro,273,2
BH 5416 VY,Sedan,341,5
BH 6103 BW,Mini,379,4
BH 4877 MG,Micro,238,2
BH 5779 JV,Mini,349,4
BH 3511 MN,Sedan,428,5
BH 6903 JP,Micro,231,2
BH 5917 VO,SUV,580,7
BH 2251 KL,Mini,203,4
BH 2008 DX,Sedan,432,5
BH 1901 XN,Micro,160,2
BH 3922 RD,Mini,349,4
BH 2289 RM,Mini,301,4
BH 5239 JL,Mini,295,4
BH 4180 AZ,Sedan,415,5
BH 2017 UR,Lux,1050,5
BH 2843 GM,SUV,521,7
BH 7432 SE,Sedan,357,5
BH 7665 XF,Lux,1171,5
BH 4185 YB,Mini,279,4
BH 2392 VK,Lux,1356,5
BH 3802 HB,Micro,176,2
BH 7519 XE,Micro,177,2
BH 2370 OL,Sedan,397,5
BH 4149 YW,Sedan,300,5
BH 3124 QE,Sedan,305,5
BH 5142 GJ,Mini,221,4
BH 5450 EM,Micro,273,2
BH 3309 XB,SUV,496,7
BH 7704 IA,Micro,288,2
BH 1895 BA,Sedan,386,5
BH 8626 PT,Sedan,497,5
BH 6604 SC,Mini,233,4
BH 8890 MZ,Micro,216,2
BH 9739 TQ,Lux,1353,5
BH 1325 WC,Sedan,379,5
BH 7579 IK,Micro,253,2
BH 6520 DK,Mini,279,4
BH 4606 AJ,Lux,1030,5
BH 6749 VE,Sedan,413,5
BH 4577 HB,Mini,387,4
BH 4635 LH,Mini,347,4
BH 3339 BT,Sedan,353,5
BH 4134 CU,Micro,175,2
BH 7821 QX,SUV,482,7
BH 8871 ZK,SUV,504,7
BH 1713 WK,Mini,229,4
BH 0552 SD,Mini,259,4
BH 4352 HQ,Mini,342,4
BH 0916 MK,Micro,177,2
BH 7589 EG,Sedan,303,5
BH 8800 ZZ,Micro,218,2
BH 1082 EF,Micro,164,2
BH 7710 DM,Micro,233,2
BH 8087 YE,Micro,228,2
BH 2365 NB,Mini,313,4
BH 4545 DD,Micro,255,2
BH 0887 TV,Micro,282,2
BH 4755 RW,SUV,774,7
BH 1084 ZC,Mini,341,4
BH 6814 ZV,SUV,692,7
BH 0251 SX,Sedan,496,5
BH 7183 GU,SUV,675,7
BH 9258 RU,Mini,311,4
BH 5920 PL,Mini,201,4
BH 9403 AM,Sedan,302,5
BH 8445 AH,Sedan,367,5
BH 1877 VY,SUV,679,7
BH 6716 GL,Mini,289,4
BH 5674 GW,Sedan,443,5
BH 1926 NI,SUV,756,7
BH 3024 EB,Lux,1240,5
BH 3750 UE,Lux,1444,5
BH 4193 TF,Mini,357,4
BH 8636 CH,Micro,286,2
BH 3879 NQ,Lux,1478,5
BH 6849 BK,Sedan,399,5
BH 7991 VB,SUV,442,7
BH 5336 VI,SUV,604,7
BH 7480 OH,SUV,581,7
BH 5183 EM,Micro,194,2
BH 4393 EU,Mini,210,4
BH 6528 LE,Micro,154,2
BH 0332 DU,SUV,664,7
BH 2502 EX,Lux,1085,5
BH 2068 AK,Micro,193,2
BH 1924 FR,Mini,262,4
BH 2192 SE,Micro,187,2
BH 0616 HA,SUV,468,7
BH 3624 XI,Micro,234,2
BH 4911 ON,Micro,234,2
BH 1723 HT,Mini,288,4
BH 2312 IH,Mini,212,4
BH 9274 ZN,Lux,1516,5
BH 8646 SX,SUV,683,7
BH 8254 HB,SUV,431,7
BH 7110 AS,Lux,1314,5
BH 1295 CJ,Lux,986,5
BH 9645 IM,Sedan,399,5
