Train_ID,Train_Name,Departure_ID,Arrival_ID,Departure_Time,Arrival_Time,Platform,Duration
2592,Muzaffarpur Junction - Deoghar Railway Station Express,139,184,2023-09-24 18:58:59,2023-09-25 05:48:59,2,650
2593,Katra Railway Station - Patiala Railway Station Express,63,199,2023-10-23 12:04:18,2023-10-24 04:44:18,7,1000
2594,Bharatpur Junction - Hisar Junction Express,104,7,2023-10-14 04:55:22,2023-10-14 15:44:22,9,649
2595,Phulbani Railway Station - Rajnandgaon Railway Station Express,434,342,2023-10-28 14:43:37,2023-10-29 01:43:37,4,660
2596,Firozpur Cantt. Railway Station - Goraul Railway Station Express,201,171,2023-10-01 18:03:52,2023-10-02 06:34:52,10,751
2597,Mathura Junction Railway Station - Tenali Junction Express,91,448,2023-10-23 09:31:27,2023-10-23 23:25:27,5,834
2598,Thivim Railway Station - Baramulla Railway Station Express,399,66,2023-10-21 17:05:49,2023-10-22 02:05:49,10,540
2599,Jalandhar City Railway Station - Amravati Railway Station Express,198,229,2023-09-27 20:50:33,2023-09-28 06:01:33,1,551
2600,Khammam Railway Station - Hisar Junction Express,301,18,2023-09-27 12:31:56,2023-09-28 04:57:56,10,986
2601,Hyderabad Deccan Nampally - Kapurthala Railway Station Express,296,211,2023-10-13 04:00:38,2023-10-13 19:00:38,10,900
2602,Katihar Junction - Rayagada Railway Station Express,168,428,2023-10-03 14:15:41,2023-10-04 05:16:41,8,901
2603,Kolhapur Railway Station - Anand Junction Express,227,385,2023-09-12 11:51:30,2023-09-13 03:32:30,8,941
2604,New Delhi Railway Station - Gomoh Junction Railway Station Express,26,192,2023-09-06 03:39:54,2023-09-06 13:58:54,9,619
2605,Nandyal Railway Station - Mumbai CST Railway Station Express,455,216,2023-09-10 08:20:39,2023-09-11 00:39:39,6,979
2606,Pali - Agartala Railway Station Express,110,436,2023-09-27 16:22:20,2023-09-28 07:38:20,3,916
2607,Goraul Railway Station - Akola Junction Express,171,226,2023-09-13 11:18:16,2023-09-13 21:33:16,8,615
2608,Thivim Railway Station - Bargarh Road Railway Station Express,399,431,2023-09-24 01:01:31,2023-09-24 13:44:31,7,763
2609,Kharsia Railway Station - Manwal Railway Station Express,350,72,2023-10-05 18:05:07,2023-10-06 05:40:07,3,695
2610,Nadiad Junction - Shahdara Junction Railway Station Express,387,31,2023-09-26 14:56:31,2023-09-27 00:43:31,5,587
2611,Bathinda Junction - Lumding Junction Express,207,280,2023-10-11 06:04:24,2023-10-11 21:21:24,3,917
2612,Pattan Railway Station - Tinsukia Railway Station Express,61,278,2023-09-12 12:13:05,2023-09-12 22:52:05,9,639
2613,Sonipat - Sarai Rohilla Railway Station Express,9,40,2023-09-24 21:32:22,2023-09-25 08:24:22,4,652
2614,Baramulla Railway Station - Bapudham Motihari Express,66,154,2023-09-10 05:51:10,2023-09-10 14:51:10,7,540
2615,Badgam Railway Station - Sealdah Railway Station Express,73,243,2023-09-02 06:29:22,2023-09-02 16:21:22,7,592
2616,Kanjirappalli Railway Station - Nandyal Railway Station Express,372,455,2023-10-24 13:37:08,2023-10-25 00:14:08,9,637
2617,Jajpur Keonjhar Road Railway Station - Hazaribagh Road Railway Station Express,432,180,2023-10-15 12:50:20,2023-10-16 04:21:20,6,931
2618,Bilaspur Junction - Anakapalle Railway Station Express,337,449,2023-10-01 10:03:33,2023-10-02 02:58:33,4,1015
2619,Jajpur Keonjhar Road Railway Station - Banihal Railway Station Express,432,64,2023-09-08 15:39:23,2023-09-09 05:55:23,4,856
2620,Mariani Junction - Kakapora Railway Station Express,283,50,2023-09-01 08:20:27,2023-09-01 18:31:27,10,611
2621,Malda Town Railway Station - Patiala Railway Station Express,248,199,2023-10-11 23:54:50,2023-10-12 09:16:50,10,562
2622,Goraul Railway Station - Khammam Railway Station Express,151,301,2023-09-12 06:06:48,2023-09-12 17:22:48,5,676
2623,Patiala Railway Station - Ludhiana Junction Express,199,197,2023-10-26 15:18:14,2023-10-27 04:19:14,5,781
2624,Ambikapur Railway Station - Kolkata Sealdah Railway Station Express,343,237,2023-09-14 21:40:33,2023-09-15 07:57:33,1,617
2625,Sawai Madhopur Railway Station - Buxar Railway Station Express,112,146,2023-09-18 00:16:06,2023-09-18 17:26:06,6,1030
2626,Vikasnagar Railway Station - Bapudham Motihari Express,136,174,2023-09-27 03:21:31,2023-09-27 15:28:31,2,727
2627,Solapur Railway Station - Mariani Junction Express,223,293,2023-10-22 06:15:16,2023-10-22 15:38:16,4,563
2628,Dagshai Railway Station - Vikarabad Junction Express,130,305,2023-09-26 03:03:51,2023-09-26 18:48:51,7,945
2629,Howrah Junction - Sikar Junction Express,251,105,2023-10-26 20:17:40,2023-10-27 09:37:40,8,800
2630,Visakhapatnam Junction - Malda Town Railway Station Express,438,248,2023-10-04 02:55:26,2023-10-04 14:50:26,9,715
2631,Gandhidham Junction - Karnal Express,391,4,2023-10-09 01:02:16,2023-10-09 18:21:16,9,1039
2632,Aligarh Junction Railway Station - Durgapur Railway Station Express,90,247,2023-09-29 23:13:46,2023-09-30 13:36:46,2,863
2633,Cansaulim Railway Station - Udaipur City Express,402,99,2023-09-01 08:55:41,2023-09-01 18:40:41,10,585
2634,Koderma Railway Station - Saharanpur Junction Railway Station Express,182,88,2023-09-18 19:03:52,2023-09-19 07:39:52,2,756
2635,Bokaro Steel City Railway Station - Udaipur City Express,179,99,2023-10-02 18:07:02,2023-10-03 04:59:02,6,652
2636,Jalandhar City Railway Station - Gaya Junction Express,205,158,2023-10-16 08:15:36,2023-10-17 01:01:36,3,1006
2637,Chirala Railway Station - Kannur Railway Station Express,451,365,2023-09-08 09:46:42,2023-09-08 20:28:42,2,642
2638,Eluru Railway Station - Koderma Railway Station Express,446,182,2023-09-04 10:43:33,2023-09-05 00:40:33,5,837
2639,Nalanda Junction - Badgam Railway Station Express,142,73,2023-10-29 12:19:29,2023-10-30 01:14:29,1,775
2640,Silchar Railway Station - Ankleshwar Junction Express,279,396,2023-10-20 10:15:28,2023-10-20 23:43:28,6,808
2641,Bidar Railway Station - Hazaribagh Road Railway Station Express,267,180,2023-10-18 23:36:19,2023-10-19 12:31:19,6,775
2642,Ooty Railway Station - Mathura Junction Railway Station Express,334,91,2023-09-01 08:17:38,2023-09-01 22:50:38,5,873
2643,Adilabad Railway Station - Pragati Maidan Railway Station Express,307,37,2023-09-23 21:46:25,2023-09-24 12:32:25,4,886
2644,Old Delhi Railway Station - Shoranur Junction Express,27,375,2023-09-17 00:51:43,2023-09-17 12:12:43,2,681
2645,Muzaffarpur Junction - Akola Junction Express,139,226,2023-09-21 03:14:54,2023-09-21 14:09:54,1,655
2646,Tilak Nagar Railway Station - Pathankot Junction Express,45,209,2023-10-25 14:42:13,2023-10-26 01:42:13,10,660
2647,Dumka Railway Station - New Tinsukia Junction Express,194,291,2023-10-10 14:57:22,2023-10-11 08:03:22,1,1026
2648,Gurdaspur Railway Station - Tadipatri Railway Station Express,213,456,2023-09-25 03:08:33,2023-09-25 18:33:33,7,925
2649,Rewari Junction - Bilaspur Junction Express,23,337,2023-10-16 20:24:13,2023-10-17 08:16:13,8,712
2650,Tumkur Railway Station - Lumding Junction Express,266,280,2023-10-01 02:10:35,2023-10-01 19:33:35,2,1043
2651,Bengaluru City Railway Station - Patel Nagar Railway Station Express,256,42,2023-09-12 10:58:11,2023-09-12 21:55:11,8,657
2652,Asansol Junction - Baijnath Paprola Railway Station Express,238,123,2023-09-11 17:55:54,2023-09-12 11:10:54,10,1035
2653,Agra Cantt Railway Station - Anakapalle Railway Station Express,80,449,2023-09-12 18:08:50,2023-09-13 06:24:50,1,736
2654,Jaipur Junction - Janjgir Naila Railway Station Express,97,347,2023-10-25 16:17:40,2023-10-26 09:39:40,1,1042
2655,Lucknow Charbagh Railway Station - Pathankot Junction Express,77,209,2023-10-29 05:53:37,2023-10-29 22:10:37,5,977
2656,Salogra Railway Station - Bathinda Junction Express,133,207,2023-09-11 15:00:10,2023-09-12 06:19:10,7,919
2657,Patna Junction - Davangere Railway Station Express,137,263,2023-10-16 16:26:16,2023-10-17 07:32:16,1,906
2658,Vivek Vihar Railway Station - Sasaram Railway Station Express,36,155,2023-10-26 05:48:36,2023-10-26 14:48:36,10,540
2659,Hassan Railway Station - Bokaro Steel City Railway Station Express,262,179,2023-10-23 03:33:00,2023-10-23 17:12:00,10,819
2660,Chapra Junction - Karur Railway Station Express,165,330,2023-09-26 02:24:26,2023-09-26 13:18:26,8,654
2661,Jodhpur Junction - Giridih Railway Station Express,98,188,2023-10-12 01:16:10,2023-10-12 10:33:10,1,557
2662,Barpeta Road Railway Station - Darbhanga Junction Express,282,161,2023-09-24 17:13:22,2023-09-25 02:32:22,10,559
2663,Prayagraj Junction Railway Station - Dagshai Railway Station Express,81,130,2023-09-01 04:42:57,2023-09-01 14:03:57,9,561
2664,Harihar Railway Station - Durg Junction Express,272,338,2023-10-22 14:21:06,2023-10-23 02:57:06,10,756
2665,Calicut Mini (Beypore Railway Station - Gudur Junction Express,376,452,2023-10-23 21:18:34,2023-10-24 14:00:34,1,1002
2666,Shimla Railway Station - Badarpur Junction Express,118,286,2023-09-22 22:15:53,2023-09-23 11:44:53,3,809
2667,Dwarka Railway Station - Bilasipara Junction Express,393,290,2023-09-18 09:18:55,2023-09-18 20:43:55,7,685
2668,Barpeta Road Railway Station - Janjgir Naila Railway Station Express,282,347,2023-09-27 21:23:36,2023-09-28 13:28:36,2,965
2669,Aurangabad Railway Station - Durg Junction Express,222,338,2023-09-20 11:26:20,2023-09-21 02:09:20,10,883
2670,Mumbai CST Railway Station - Anand Junction Express,216,385,2023-10-14 08:58:18,2023-10-14 21:31:18,10,753
2671,Chikkamagaluru Railway Station - Ayodhya Junction Railway Station Express,274,93,2023-09-14 07:16:53,2023-09-14 21:23:53,9,847
2672,Purnia Junction - Faizabad Junction Railway Station Express,143,92,2023-09-18 04:35:48,2023-09-18 19:03:48,5,868
2673,Agra Cantt Railway Station - Tilak Bridge Railway Station Express,80,33,2023-10-22 18:54:31,2023-10-23 11:00:31,7,966
2674,Sancoale Railway Station - Nagargao Railway Station Express,404,415,2023-09-26 04:56:08,2023-09-26 14:02:08,8,546
2675,Hanumangarh Junction - Kadapa Railway Station Express,115,454,2023-09-04 23:25:00,2023-09-05 13:04:00,4,819
2676,Baripada Railway Station - Tonk Express,430,116,2023-10-01 00:38:56,2023-10-01 14:32:56,8,834
2677,Nashik Road Railway Station - Bhavnagar Terminus Express,221,381,2023-09-22 15:27:38,2023-09-23 04:35:38,7,788
2678,Kolkata Howrah Junction - Dindigul Junction Express,236,335,2023-09-23 05:45:51,2023-09-23 15:00:51,1,555
2679,Nidadavolu Junction - Gaya Junction Express,450,158,2023-10-08 20:03:01,2023-10-09 06:54:01,5,651
2680,Coimbatore Junction - Bhatapara Railway Station Express,318,341,2023-09-09 02:21:08,2023-09-09 16:05:08,6,824
2681,Patiala Railway Station - Ambala City Express,206,13,2023-09-20 13:37:09,2023-09-21 01:01:09,3,684
2682,Mathura Junction Railway Station - Firozpur Cantt. Railway Station Express,91,208,2023-10-10 10:05:00,2023-10-11 00:51:00,9,886
2683,Purnia Junction - New Tinsukia Junction Express,143,291,2023-09-06 06:36:51,2023-09-06 19:10:51,5,754
2684,Guwahati Railway Station - Nalanda Junction Express,275,142,2023-10-12 04:09:07,2023-10-12 15:56:07,6,707
2685,Jalandhar City Railway Station - Jalna Railway Station Express,205,235,2023-10-16 08:27:12,2023-10-16 17:30:12,6,543
2686,Okhla Railway Station - Idukki Railway Station Express,34,373,2023-09-07 20:45:46,2023-09-08 14:42:46,3,1077
2687,Mariani Junction - Jalna Railway Station Express,283,235,2023-09-21 01:27:51,2023-09-21 12:28:51,7,661
2688,Kazipet Junction - Howrah Junction Express,311,244,2023-10-05 15:20:40,2023-10-06 06:42:40,1,922
2689,Kakapora Railway Station - Jind Junction Express,65,11,2023-09-18 12:11:28,2023-09-19 00:59:28,2,768
2690,Salem Junction - Ankleshwar Junction Express,321,396,2023-10-26 06:13:34,2023-10-26 22:25:34,1,972
2691,Ranaghat Junction - Nizamabad Junction Express,255,299,2023-10-06 15:06:52,2023-10-07 02:01:52,2,655
2692,Jamalpur Junction - Tenali Junction Express,172,448,2023-09-16 00:36:36,2023-09-16 16:40:36,5,964
2693,Gaya Junction - Nizamabad Junction Express,138,299,2023-10-12 16:56:39,2023-10-13 07:41:39,1,885
2694,Malda Town Railway Station - Ajmer Junction Express,248,100,2023-10-29 04:16:31,2023-10-29 15:33:31,6,677
2695,Pali - Kushinagar Railway Station Express,110,94,2023-09-06 03:23:05,2023-09-06 18:29:05,1,906
2696,Pampore Railway Station - Buxar Railway Station Express,67,166,2023-09-01 18:46:04,2023-09-02 11:27:04,6,1001
2697,Jamnagar Railway Station - Bareilly Junction Railway Station Express,382,86,2023-10-14 02:27:41,2023-10-14 20:03:41,1,1056
2698,Jamalpur Junction - Chittorgarh Junction Express,172,108,2023-10-02 16:40:09,2023-10-03 10:06:09,9,1046
2699,Nadiad Junction - Bhiwani Junction Express,387,10,2023-09-02 10:28:39,2023-09-02 20:36:39,3,608
2700,Anuppur Junction - Tirunelveli Junction Express,354,322,2023-09-10 03:13:32,2023-09-10 15:54:32,10,761
2701,Shakurbasti Railway Station - Shiroda Railway Station Express,38,416,2023-09-19 04:16:57,2023-09-19 21:26:57,10,1030
2702,Anantnag Railway Station - Chandar Railway Station Express,54,411,2023-10-07 21:41:58,2023-10-08 09:33:58,4,712
2703,Purnia Junction - Kulem Railway Station Express,143,408,2023-10-07 09:19:59,2023-10-07 19:53:59,6,634
2704,Mahbubnagar Railway Station - Koderma Railway Station Express,302,189,2023-09-14 18:39:51,2023-09-15 08:48:51,5,849
2705,Jalandhar City Railway Station - Chennai Central Railway Station Express,205,316,2023-10-17 01:30:31,2023-10-17 16:15:31,7,885
2706,Jaipur Junction - Aurangabad Railway Station Express,97,222,2023-09-09 13:52:35,2023-09-09 23:11:35,4,559
2707,Gaya Junction - Barsi Takht Railway Station Express,138,129,2023-09-20 16:42:39,2023-09-21 08:31:39,7,949
2708,Ranchi Railway Station - Dharamsala Railway Station Express,176,120,2023-09-10 12:21:02,2023-09-10 22:31:02,6,610
2709,Udaipur City - Kanpur Central Railway Station Express,99,78,2023-10-02 09:12:39,2023-10-02 18:38:39,5,566
2710,Kayamkulam Junction - Vasai Road Railway Station Express,371,234,2023-10-18 22:41:07,2023-10-19 08:35:07,8,594
2711,Koderma Railway Station - Jamnagar Railway Station Express,189,382,2023-09-17 07:55:02,2023-09-17 22:04:02,2,849
2712,Sibsagar Town Railway Station - Pendra Road Railway Station Express,292,352,2023-10-11 16:26:20,2023-10-12 08:19:20,7,953
2713,Mathura Junction Railway Station - Katra Railway Station Express,91,48,2023-09-09 07:12:07,2023-09-09 23:20:07,7,968
2714,Patan Railway Station - Alwar Junction Express,386,103,2023-09-06 15:59:19,2023-09-07 08:13:19,4,974
2715,Qazigund Railway Station - Qazigund Railway Station Express,71,56,2023-09-02 21:39:03,2023-09-03 15:00:03,9,1041
2716,Tindivanam Railway Station - Jaunpur Junction Railway Station Express,332,96,2023-09-26 20:19:27,2023-09-27 10:01:27,9,822
2717,Sawai Madhopur Railway Station - Alwar Junction Express,112,103,2023-09-21 13:39:19,2023-09-22 03:14:19,6,815
2718,Siliguri Junction - Rajahmundry Railway Station Express,239,442,2023-09-10 20:19:05,2023-09-11 10:29:05,7,850
2719,Kozhikode Railway Station - Una City Railway Station Express,359,128,2023-09-24 14:11:50,2023-09-25 02:35:50,3,744
2720,Bhatapara Railway Station - Banihal Railway Station Express,341,49,2023-10-19 09:00:49,2023-10-19 22:53:49,2,833
2721,Howrah Junction - Kamakhya Junction Express,242,288,2023-10-25 10:44:12,2023-10-25 21:24:12,2,640
2722,Karimnagar Railway Station - Bhiwani Junction Express,298,21,2023-10-01 22:45:48,2023-10-02 09:24:48,10,639
2723,Barmer - Udhampur Railway Station Express,111,47,2023-10-25 14:38:26,2023-10-26 07:33:26,6,1015
2724,Mansa Railway Station - Barddhaman Junction Express,215,250,2023-09-26 04:09:55,2023-09-26 18:56:55,7,887
2725,Vizianagaram Junction - Sangrur Railway Station Express,447,212,2023-10-10 13:47:37,2023-10-11 03:39:37,8,832
2726,Tonk - Durg Junction Express,116,338,2023-10-12 20:44:14,2023-10-13 08:58:14,1,734
2727,Muzaffarpur Junction - Bidar Railway Station Express,159,267,2023-10-17 01:02:27,2023-10-17 10:20:27,5,558
2728,Huzurabad Railway Station - Narwal Railway Station Express,309,75,2023-09-05 13:04:35,2023-09-06 05:20:35,10,976
2729,Nellore Railway Station - Lucknow Charbagh Railway Station Express,444,77,2023-09-13 06:56:55,2023-09-13 16:52:55,2,596
2730,Majorda Railway Station - Tirupati Main Railway Station Express,414,441,2023-09-28 06:03:09,2023-09-28 19:11:09,8,788
2731,Idukki Railway Station - Dimapur Railway Station Express,373,356,2023-10-17 18:31:04,2023-10-18 04:34:04,7,603
2732,Chandar Railway Station - Gaya Junction Express,411,138,2023-09-29 02:41:22,2023-09-29 12:36:22,4,595
2733,Cuddalore Junction - New Delhi Railway Station Express,333,26,2023-10-20 16:24:13,2023-10-21 05:32:13,5,788
2734,Chittorgarh Junction - Una City Railway Station Express,108,128,2023-09-07 02:23:22,2023-09-07 13:15:22,10,652
2735,Bikaner Junction - Saharsa Junction Express,102,164,2023-10-05 13:57:33,2023-10-06 03:38:33,4,821
2736,Jalandhar City Railway Station - Purnia Junction Express,198,163,2023-10-22 15:13:49,2023-10-23 01:10:49,10,597
2737,Sonipat - Samastipur Junction Express,20,173,2023-10-01 20:13:37,2023-10-02 12:54:37,2,1001
2738,Pampore Railway Station - Saharsa Junction Express,67,144,2023-09-28 04:45:07,2023-09-28 19:52:07,8,907
2739,Baijnath Paprola Railway Station - Vizianagaram Junction Express,123,447,2023-10-29 14:24:17,2023-10-29 23:58:17,5,574
2740,Shahdara Junction Railway Station - Chengannur Railway Station Express,31,369,2023-09-04 23:52:09,2023-09-05 11:58:09,1,726
2741,Firozpur Cantt. Railway Station - Ludhiana Junction Express,208,204,2023-10-12 00:01:04,2023-10-12 17:35:04,5,1054
2742,Saharsa Junction - Hajipur Junction Express,164,150,2023-10-11 18:16:49,2023-10-12 03:52:49,3,576
2743,Jamshedpur Tatanagar Junction - Rajahmundry Railway Station Express,178,442,2023-10-24 14:10:52,2023-10-25 03:58:52,8,828
2744,Dharwad Railway Station - Vivek Vihar Railway Station Express,269,36,2023-09-08 09:52:16,2023-09-09 02:15:16,5,983
2745,Mathura Junction Railway Station - Vikasnagar Railway Station Express,91,136,2023-09-23 11:56:44,2023-09-24 03:02:44,9,906
2746,Sangrur Railway Station - Katra Railway Station Express,212,48,2023-09-23 16:25:24,2023-09-24 03:38:24,4,673
2747,Kushinagar Railway Station - Patiala Railway Station Express,94,199,2023-09-15 08:35:09,2023-09-15 20:30:09,3,715
2748,Majorda Railway Station - Ara Junction Express,414,167,2023-09-30 05:22:16,2023-09-30 22:05:16,1,1003
2749,Udaipur City - Dongargarh Railway Station Express,99,346,2023-09-06 23:29:45,2023-09-07 09:10:45,7,581
2750,Punalur Railway Station - Silchar Railway Station Express,374,279,2023-10-18 05:53:05,2023-10-18 22:03:05,7,970
2751,Chhatrapati Sahu Maharaj Terminus (Kolhapur - Hospet Junction Express,232,273,2023-10-12 13:47:42,2023-10-13 03:56:42,1,849
2752,Tiruchirappalli Junction - Katra Railway Station Express,320,48,2023-10-19 23:19:31,2023-10-20 16:37:31,4,1038
2753,Gomoh Junction Railway Station - Durg Junction Express,192,338,2023-09-27 10:39:10,2023-09-28 00:05:10,8,806
2754,Rajahmundry Railway Station - Ara Junction Express,442,147,2023-10-15 19:17:12,2023-10-16 05:13:12,10,596
2755,Angul Railway Station - Ballari Junction Express,426,260,2023-10-24 18:53:38,2023-10-25 12:38:38,6,1065
